Tick:,ID:,Tweeted:,TweetCount:,Followers:,Influence: 1.0,Quality: 1.0,Frequency: 1.0
100,99,true,100,0
200,99,true,200,2
300,99,true,300,2
400,99,true,400,3
500,99,true,500,1
600,99,true,600,2
700,99,true,700,4
800,99,true,800,1
900,99,true,900,1
1000,99,true,1000,2
1100,99,true,1100,2
1200,99,true,1200,2
1300,99,true,1300,4
1400,99,true,1400,0
1500,99,true,1500,1
1600,99,true,1600,5
1700,99,true,1700,0
1800,99,true,1800,1
1900,99,true,1900,1
2000,99,true,2000,1
2100,99,true,2100,1
2200,99,true,2200,2
2300,99,true,2300,1
2400,99,true,2400,0
2500,99,true,2500,3
2600,99,true,2600,3
2700,99,true,2700,2
2800,99,true,2800,1
2900,99,true,2900,1
3000,99,true,3000,3
3100,99,true,3100,7
3200,99,true,3200,6
3300,99,true,3300,6
3400,99,true,3400,0
3500,99,true,3500,1
3600,99,true,3600,2
3700,99,true,3700,2
3800,99,true,3800,2
3900,99,true,3900,2
4000,99,true,4000,0
4100,99,true,4100,1
4200,99,true,4200,0
4300,99,true,4300,1
4400,99,true,4400,2
4500,99,true,4500,1
4600,99,true,4600,2
4700,99,true,4700,2
4800,99,true,4800,1
4900,99,true,4900,3
5000,99,true,5000,1
